name,value,year,rank
Danone,8546.59999999998,2014.8,52
Hyundai,8544.70000000007,2012.7,44
Kellogg's,8541.0,2005.5,35
Visa,8538.59999999989,2017.6,62
Siemens,8536.80000000001,2013.2,46
Goldman Sachs,8536.0,2013.0,44
Nestlé,8529.20000000005,2014.9,53
SAP,8527.89999999997,2004.3,29
Colgate,8525.39999999997,2017.6,63
Philips,8523.50000000003,2009.7,38
Accenture,8523.00000000003,2011.7,41
Siemens,8519.89999999999,2013.1,45
Citi,8515.00000000009,2011.1,40
Gucci,8512.80000000004,2010.4,39
Citi,8507.80000000004,2013.7,49
Danone,8503.90000000002,2014.7,52
Morgan Stanley,8503.5,2017.5,62
Siemens,8503.0,2013.0,45
Porsche,8499.59999999993,2015.3,55
Nintendo,8498.69999999995,2002.7,26
Nissan,8498.39999999987,2014.6,51
3M,8498.20000000007,2016.4,57
Allianz,8498.0,2015.0,54
Louis Vuitton,8497.00000000043,2004.2,28
Goldman Sachs,8495.0,2005.0,32
Nike,8494.89999999995,2003.3,26
Goldman Sachs,8494.19999999986,2011.4,40
Kellogg's,8494.00000000004,2005.4,34
Colgate,8492.0,2017.5,63
Zara,8491.89999999994,2011.3,40
Nintendo,8486.39999999989,2010.4,40
L'Oréal,8483.60000000003,2010.7,40
IKEA,8479.20000000004,2005.7,36
Sony,8478.29999999994,2012.9,44
Hewlett Packard Enterprise,8474.60000000007,2017.6,64
Sony,8474.0,2017.0,61
Gucci,8471.09999999998,2010.3,40
Nestlé,8470.39999999997,2014.8,53
Adobe,8470.39999999987,2016.6,59
Morgan Stanley,8466.30000000021,2008.1,37
Philips,8465.99999999995,2009.6,38
Colgate,8464.0,2015.0,55
Danone,8461.19999999996,2014.6,52
Starbucks,8461.19999999994,2016.8,60
Google,8461.0,2005.0,33
AXA,8460.19999999995,2014.3,50
SAP,8459.60000000003,2004.2,29
Nintendo,8459.40000000005,2007.7,36
Colgate,8458.90000000001,2015.1,55
Colgate,8458.60000000003,2017.4,62
Sony,8458.10000000001,2016.9,61
Colgate,8453.8,2015.2,55
eBay,8453.0,2010.0,39
Canon,8450.60000000009,2004.4,30
HSBC,8449.79999999995,2003.8,27
Accenture,8448.99999999993,2011.6,41
Colgate,8448.7,2015.3,56
Ford,8447.20000000011,2012.4,43
Kellogg's,8446.99999999998,2005.3,34
Morgan Stanley,8443.80000000005,2017.4,63
Colgate,8443.59999999999,2015.4,56
Apple,8443.0000000001,2005.4,35
Goldman Sachs,8442.30000000008,2012.9,45
Sony,8442.19999999999,2016.8,61
Goldman Sachs,8440.90000000005,2004.9,31
Colgate,8439.10000000002,2014.9,54
Ford,8439.0,2007.5,36
Colgate,8438.5,2015.5,56
Colgate,8433.40000000001,2015.6,56
Hermès,8432.59999999988,2013.6,48
Citi,8431.39999999993,2013.6,49
Gucci,8429.40000000002,2010.2,40
Colgate,8428.3,2015.7,56
Sony,8426.30000000001,2016.7,60
Colgate,8425.19999999998,2017.3,62
3M,8423.39999999997,2016.3,57
Colgate,8423.2,2015.8,56
Danone,8418.5,2014.5,51
Allianz,8418.40000000007,2014.9,55
Colgate,8418.09999999999,2015.9,56
Visa,8418.0,2017.5,64
adidas,8417.40000000012,2016.4,58
Volkswagen,8415.00000000013,2011.4,41
Colgate,8414.19999999999,2014.8,54
Colgate,8413.0,2016.0,57
L'Oréal,8411.79999999993,2010.6,40
Nestlé,8411.60000000003,2014.7,53
Sony,8410.39999999999,2016.6,60
Citi,8409.99999999995,2011.2,40
Philips,8408.5,2009.5,38
Sony,8408.0,2013.0,46
Siemens,8406.10000000009,2012.9,46
Colgate,8404.20000000001,2016.1,57
Amazon,8400.09999999992,2009.3,37
Kellogg's,8400.00000000002,2005.2,34
Nintendo,8395.80000000005,2002.8,26
Colgate,8395.4,2016.2,57
Hewlett Packard Enterprise,8395.19999999996,2017.7,64
Sony,8394.5,2016.5,59
Facebook,8393.6999999994,2013.1,46
Colgate,8391.80000000002,2017.2,62
Hyundai,8391.59999999986,2012.6,44
SAP,8391.29999999994,2004.1,28
Colgate,8389.30000000001,2014.7,54
Gucci,8387.69999999996,2010.1,40
Goldman Sachs,8386.79999999998,2004.8,31
Colgate,8386.6,2016.3,58
Audi,8386.19999999991,2013.3,47
Nike,8385.60000000005,2003.2,26
IKEA,8384.59999999991,2005.6,36
Morgan Stanley,8384.09999999997,2017.3,63
Sony,8380.50000000003,2013.1,47
Sony,8378.60000000001,2016.4,59
Colgate,8377.79999999999,2016.4,60
Danone,8375.80000000004,2014.4,51
Accenture,8375.0,2011.5,41
Colgate,8369.0,2016.5,60
Colgate,8364.39999999998,2014.6,53
Sony,8362.69999999999,2016.3,59
Nintendo,8360.5,2010.5,40
Colgate,8360.20000000001,2016.6,61
Colgate,8358.39999999997,2017.1,62
Nintendo,8355.19999999991,2007.6,36
Citi,8355.0,2013.5,48
Sony,8352.99999999999,2013.2,47
Kellogg's,8352.99999999996,2005.1,34
Nestlé,8352.79999999995,2014.6,54
Nissan,8352.5,2014.5,52
Canon,8351.69999999996,2004.3,30
Porsche,8351.40000000007,2015.2,56
Colgate,8351.4,2016.7,61
Philips,8351.00000000005,2009.4,38
Zara,8349.60000000006,2011.2,41
3M,8348.60000000003,2016.2,58
Goldman Sachs,8348.59999999996,2012.8,45
AXA,8346.80000000005,2014.2,50
Sony,8346.80000000001,2016.2,59
Gucci,8346.0,2010.0,40
Goldman Sachs,8345.0,2011.5,42
eBay,8342.7000000001,2009.9,39
Colgate,8342.6,2016.8,62
L'Oréal,8340.0,2010.5,41
Starbucks,8339.80000000006,2016.7,62
Colgate,8339.5,2014.5,53
HSBC,8339.20000000005,2003.7,27
Allianz,8338.79999999996,2014.8,55
Colgate,8333.79999999999,2016.9,62
Danone,8333.09999999998,2014.3,51
Goldman Sachs,8332.70000000002,2004.7,31
Sony,8330.89999999999,2016.1,58
Ford,8330.4000000001,2007.6,37
Gucci,8329.60000000001,2009.9,40
Apple,8328.49999999995,2005.3,35
Sony,8325.50000000001,2013.3,48
Colgate,8325.0,2017.0,62
Philips,8325.0,2008.0,38
Ford,8324.89999999995,2012.3,43
Morgan Stanley,8324.40000000003,2017.2,63
Adobe,8323.0,2016.5,61
SAP,8323.0,2004.0,28
Hewlett Packard Enterprise,8315.80000000004,2017.8,64
Sony,8315.0,2016.0,58
Colgate,8314.60000000002,2014.4,52
Gucci,8313.19999999999,2009.8,39
Samsung,8310.0,2002.0,25
Siemens,8309.19999999996,2012.8,46
Kellogg's,8306.0,2005.0,34
Citi,8305.00000000005,2011.3,41
Philips,8304.60000000002,2008.1,38
Accenture,8301.00000000007,2011.4,42
Sony,8297.99999999997,2013.4,48
Visa,8297.40000000011,2017.4,64
Gucci,8296.80000000001,2009.7,39
Hermès,8296.5,2013.5,49
Nestlé,8294.0,2014.5,54
Philips,8293.49999999997,2009.3,38
Nintendo,8292.89999999991,2002.9,26
Danone,8290.40000000002,2014.2,51
IKEA,8290.0,2005.5,36
Colgate,8289.69999999999,2014.3,52
adidas,8284.29999999994,2016.3,60
Philips,8284.19999999999,2008.2,37
Gucci,8280.39999999999,2009.6,39
Citi,8278.60000000007,2013.4,49
Goldman Sachs,8278.59999999995,2004.6,31
Kellogg's,8278.30000000002,2004.9,32
Nike,8276.2999999999,2003.1,26
Volkswagen,8275.49999999994,2011.3,42
3M,8273.79999999993,2016.1,59
Sony,8270.5,2013.5,50
L'Oréal,8268.20000000007,2010.4,41
Philips,8266.60000000005,2007.9,37
Colgate,8264.80000000001,2014.2,52
Morgan Stanley,8264.69999999995,2017.1,63
Gucci,8264.0,2009.5,39
Philips,8263.80000000001,2008.3,37
SAP,8262.10000000005,2003.9,28
Allianz,8259.20000000004,2014.7,55
Goldman Sachs,8254.90000000004,2012.7,45
Gucci,8254.0,2008.0,39
Sony,8253.70000000006,2015.9,57
Canon,8252.80000000004,2004.2,30
Nintendo,8251.0,2007.5,37
Kellogg's,8250.59999999999,2004.8,32
Danone,8247.69999999996,2014.1,50
Gucci,8247.60000000001,2009.4,39
Gucci,8246.80000000001,2008.1,39
Philips,8243.39999999998,2008.4,37
Sony,8243.00000000003,2013.6,50
Colgate,8239.89999999998,2014.1,51
Gucci,8239.6,2008.2,38
Hyundai,8238.5,2012.5,44
Morgan Stanley,8236.59999999989,2008.2,39
Hewlett Packard Enterprise,8236.39999999993,2017.9,64
Philips,8236.00000000003,2009.2,37
Nestlé,8235.20000000005,2014.4,53
Nintendo,8234.60000000011,2010.6,41
AXA,8233.3999999999,2014.1,52
Gucci,8232.4,2008.3,38
eBay,8232.39999999995,2009.8,40
Gucci,8231.19999999999,2009.3,39
HSBC,8228.5999999999,2003.6,27
Accenture,8226.99999999997,2011.3,43
Gucci,8225.19999999999,2008.4,38
Goldman Sachs,8224.5,2004.5,31
Philips,8223.0,2008.5,37
Kellogg's,8222.90000000001,2004.7,32
Ford,8221.79999999995,2007.7,37
Amazon,8219.40000000008,2009.2,38
Starbucks,8218.39999999989,2016.6,62
Gucci,8218.0,2008.5,38
Sony,8215.49999999999,2013.7,50
Colgate,8215.0,2014.0,50
Gucci,8214.80000000001,2009.2,39
Apple,8214.00000000005,2005.2,35
Siemens,8212.30000000004,2012.7,46
Gucci,8210.80000000001,2008.6,37
Philips,8208.19999999997,2007.8,37
Zara,8207.29999999987,2011.1,41
Nissan,8206.60000000013,2014.4,54
Danone,8205.0,2014.0,51
Morgan Stanley,8205.0,2017.0,63
Gucci,8203.6,2008.7,37
Porsche,8203.19999999987,2015.1,56
Ford,8202.60000000005,2012.2,43
Philips,8202.60000000002,2008.6,38
Citi,8202.19999999996,2013.3,49
SAP,8201.19999999997,2003.8,28
Citi,8199.99999999991,2011.4,43
3M,8199.0,2016.0,59
Gucci,8198.39999999999,2009.1,37
Gucci,8198.30000000005,2007.9,38
Gucci,8196.4,2008.8,37
L'Oréal,8196.39999999997,2010.3,41
Goldman Sachs,8195.80000000014,2011.6,42
IKEA,8195.40000000009,2005.4,36
Kellogg's,8195.19999999998,2004.6,32
Sony,8192.39999999997,2015.8,57
Nintendo,8190.0,2003.0,26
Gucci,8189.19999999999,2008.9,37
Sony,8188.00000000001,2013.8,50
Philips,8182.19999999999,2008.7,38
Gucci,8182.0,2009.0,37
Danone,8181.30000000002,2013.9,50
Audi,8179.80000000009,2013.2,48
Allianz,8179.59999999993,2014.6,55
Philips,8178.49999999995,2009.1,38
Colgate,8176.80000000003,2013.9,51
Visa,8176.79999999994,2017.3,64
Nestlé,8176.39999999997,2014.3,53
Adobe,8175.60000000013,2016.4,61
Goldman Sachs,8170.40000000005,2004.4,31
Kellogg's,8167.5,2004.5,32
Nike,8167.0,2003.0,27
Philips,8161.80000000001,2008.8,38
Goldman Sachs,8161.19999999992,2012.6,45
Sony,8160.49999999997,2013.9,52
Hermès,8160.40000000012,2013.4,50
Danone,8157.59999999999,2013.8,51
Hewlett Packard Enterprise,8157.0,2018.0,65
Canon,8153.89999999991,2004.1,29
Accenture,8153.00000000003,2011.2,42
adidas,8151.20000000006,2016.2,60
Philips,8149.80000000003,2007.7,38
Nintendo,8146.80000000009,2007.4,37
Gucci,8142.59999999997,2007.8,38
Philips,8141.39999999998,2008.9,38
SAP,8140.30000000003,2003.7,28
Kellogg's,8139.80000000002,2004.4,32
Colgate,8138.59999999998,2013.8,52
Volkswagen,8136.00000000006,2011.2,43
Danone,8133.90000000001,2013.7,51
Sony,8133.0,2014.0,52
Sony,8131.10000000003,2015.7,57
Citi,8125.80000000003,2013.2,49
L'Oréal,8124.60000000003,2010.2,41
Nike,8122.70000000004,2002.9,27
eBay,8122.10000000005,2009.7,40
Philips,8121.0,2009.0,38
AXA,8120.0,2014.0,53
HSBC,8118.0,2003.5,27
Nestlé,8117.60000000003,2014.2,53
Samsung,8116.40000000018,2001.9,23
Goldman Sachs,8116.29999999998,2004.3,31
Siemens,8115.39999999991,2012.6,46
Ford,8113.20000000005,2007.8,39
Kellogg's,8112.09999999999,2004.3,32
Netflix,8111.0,2018.0,66
Danone,8110.19999999998,2013.6,51
Nintendo,8108.69999999994,2010.7,41
Morgan Stanley,8104.50000000009,2016.9,63
3M,8103.40000000009,2015.9,58
IKEA,8100.79999999996,2005.3,36
Colgate,8100.40000000002,2013.7,52
Allianz,8100.0,2014.5,55
Apple,8099.4999999999,2005.1,35
Starbucks,8097.0,2016.5,62
Citi,8095.0,2011.5,43
Philips,8091.39999999995,2007.6,38
Sony,8089.90000000004,2014.1,53
Gucci,8086.90000000003,2007.7,39
Danone,8086.5,2013.5,51
Hyundai,8085.40000000014,2012.4,44
Kellogg's,8084.40000000001,2004.2,31
Ford,8080.29999999989,2012.1,43
SAP,8079.39999999995,2003.6,28
Accenture,8078.99999999993,2011.1,42
Nike,8078.39999999998,2002.8,27
Sony,8069.79999999994,2015.6,57
Goldman Sachs,8067.5,2012.5,45
Zara,8065.0,2011.0,41
Danone,8062.80000000002,2013.4,51
Goldman Sachs,8062.20000000002,2004.2,32
Colgate,8062.19999999997,2013.6,52
Nissan,8060.69999999993,2014.3,54
Nestlé,8058.79999999995,2014.1,54
Kellogg's,8056.69999999998,2004.1,30
Visa,8056.20000000006,2017.2,64
Canon,8055.0,2004.0,29
Porsche,8055.0,2015.0,56
L'Oréal,8052.79999999993,2010.1,41
Citi,8049.39999999993,2013.1,48
Sony,8046.79999999998,2014.2,54
Goldman Sachs,8046.59999999993,2011.7,42
Nintendo,8042.59999999995,2007.3,37
Danone,8039.09999999999,2013.3,50
Amazon,8038.69999999984,2009.1,39
Nike,8034.10000000002,2002.7,27
Philips,8033.0,2007.5,38
Gucci,8031.19999999995,2007.6,39
Kellogg's,8029.0,2004.0,30
Adobe,8028.19999999993,2016.3,61
Hermès,8024.29999999994,2013.3,51
Colgate,8024.0,2013.5,52
Allianz,8020.40000000007,2014.4,55
Nintendo,8018.90000000016,2003.1,27
SAP,8018.5,2003.5,28
Siemens,8018.5,2012.5,46
adidas,8018.09999999988,2016.1,60
AXA,8017.60000000009,2013.9,53
Danone,8015.40000000001,2013.2,50
Nike,8015.0,2000.0,21
eBay,8011.7999999999,2009.6,40
Pepsi,8008.89999999975,2002.3,26
Sony,8008.5,2015.5,57
Goldman Sachs,8008.09999999995,2004.1,31
3M,8007.79999999996,2015.8,58
HSBC,8007.4000000001,2003.4,27
Morgan Stanley,8006.9000000001,2008.3,39
IKEA,8006.20000000004,2005.2,36
Zara,8005.30000000005,2010.9,41
Accenture,8005.0,2011.0,42
Ford,8004.5999999999,2007.9,39
Morgan Stanley,8003.99999999995,2016.8,63
Sony,8003.70000000002,2014.3,55
Nestlé,8000.0,2014.0,54
Volkswagen,7996.49999999987,2011.1,43
Danone,7991.69999999998,2013.1,49
eBay,7991.0,2008.0,40
Citi,7990.0000000001,2011.6,43
Nike,7989.79999999996,2002.6,27
Colgate,7985.80000000003,2013.4,52
Apple,7985.0,2005.0,35
Nintendo,7982.80000000006,2010.8,41
L'Oréal,7981.0,2010.0,41
Starbucks,7975.60000000011,2016.4,62
Gucci,7975.5,2007.5,39
Philips,7974.60000000005,2007.4,38
Goldman Sachs,7973.80000000008,2012.4,45
Audi,7973.39999999981,2013.1,50
Citi,7973.0,2013.0,47
Nike,7972.40000000004,2000.1,21
Kellogg's,7969.90000000005,2003.9,29
Canon,7968.70000000008,2003.9,30
Danone,7968.0,2013.0,48
Porsche,7966.60000000008,2014.9,56
Sony,7960.59999999996,2014.4,56
Ford,7958.0,2012.0,43
L'Oréal,7957.70000000002,2009.9,41
SAP,7957.60000000005,2003.4,28
Goldman Sachs,7954.0,2004.0,31
Nestlé,7952.70000000004,2013.9,54
Accenture,7952.60000000005,2010.9,42
Accenture,7948.0,2008.0,41
Colgate,7947.59999999998,2013.3,52
Sony,7947.20000000006,2015.4,57
Zara,7945.59999999997,2010.8,42
Nike,7945.5,2002.5,27
Siemens,7943.0,2008.0,42
Allianz,7940.79999999996,2014.3,56
Nintendo,7938.40000000005,2007.2,37
eBay,7937.50000000005,2007.9,40
Visa,7935.59999999989,2017.1,64
L'Oréal,7934.39999999999,2009.8,41
Citi,7932.70000000004,2012.9,47
Hyundai,7932.29999999993,2012.3,44
Nike,7929.79999999998,2000.2,21
eBay,7926.90000000006,2008.1,40
Accenture,7924.20000000002,2008.1,41
Cartier,7924.0,2015.0,57
Samsung,7922.79999999991,2001.8,23
Siemens,7922.40000000002,2007.9,41
Siemens,7921.60000000009,2012.4,46
Danone,7921.00000000004,2012.9,48
Gucci,7919.80000000005,2007.4,39
Sony,7917.5,2014.5,56
Philips,7916.19999999997,2007.3,38
AXA,7915.19999999995,2013.8,53
Nissan,7914.80000000007,2014.2,55
3M,7912.20000000004,2015.7,58
IKEA,7911.59999999991,2005.1,36
L'Oréal,7911.10000000001,2009.7,41
Kellogg's,7910.79999999997,2003.8,29
Ford,7910.50000000004,2011.9,42
Colgate,7909.40000000002,2013.2,51
Cartier,7905.40000000002,2015.1,57
Nestlé,7905.39999999998,2013.8,54
Morgan Stanley,7903.50000000005,2016.7,63
Siemens,7901.79999999999,2007.8,40
eBay,7901.5,2009.5,40
Nike,7901.20000000004,2002.4,27
Accenture,7900.39999999999,2008.2,40
Accenture,7900.19999999998,2010.8,43
Siemens,7900.0,2011.0,43
Goldman Sachs,7897.40000000007,2011.8,42
HSBC,7896.79999999995,2003.3,27
SAP,7896.69999999997,2003.3,28
Ford,7896.0,2008.0,43
Citi,7892.39999999998,2012.8,47
Hermès,7888.20000000006,2013.2,52
L'Oréal,7887.79999999998,2009.6,41
Nike,7887.20000000002,2000.3,21
Cartier,7886.79999999999,2015.2,57
Zara,7885.90000000003,2010.7,42
Sony,7885.89999999997,2015.3,57
adidas,7885.0,2016.0,60
Citi,7884.99999999995,2011.7,43
eBay,7883.99999999998,2007.8,41
Accenture,7882.80000000006,2007.9,42
Canon,7882.39999999996,2003.8,30
Siemens,7881.20000000001,2007.7,40
Adobe,7880.80000000007,2016.2,61
Goldman Sachs,7880.09999999996,2012.3,45
Siemens,7879.50000000006,2008.1,42
Porsche,7878.19999999996,2014.8,56
Accenture,7876.60000000001,2008.3,40
Cartier,7876.50000000004,2014.9,57
Sony,7874.40000000004,2014.6,56
Danone,7873.99999999998,2012.8,48
Apple,7873.6000000001,2004.9,33
Colgate,7871.19999999997,2013.1,51
Cartier,7868.20000000001,2015.3,58
L'Oréal,7864.5,2009.5,41
Gucci,7864.09999999997,2007.3,39
Siemens,7863.40000000003,2011.1,44
Ford,7862.99999999998,2011.8,43
eBay,7862.79999999997,2008.2,41
Goldman Sachs,7862.50000000008,2003.9,31
Goldman Sachs,7862.0,2001.0,23
Allianz,7861.20000000004,2014.2,56
Siemens,7860.59999999998,2007.6,40
Netflix,7859.10000000023,2017.9,65
Nestlé,7858.10000000002,2013.7,53
Amazon,7858.0,2009.0,39
Philips,7857.80000000003,2007.2,38
Volkswagen,7857.0,2011.0,44
Nike,7856.89999999998,2002.3,27
Nintendo,7856.89999999989,2010.9,43
Starbucks,7854.19999999994,2016.3,62
Accenture,7852.79999999998,2008.4,39
Citi,7852.10000000002,2012.7,47
Kellogg's,7851.70000000003,2003.7,29
Cartier,7849.59999999998,2015.4,58
Accenture,7847.80000000002,2010.7,43
Nintendo,7847.79999999992,2003.2,27
Nike,7844.59999999996,2000.4,21
Siemens,7841.50000000005,2010.9,44
L'Oréal,7841.20000000002,2009.4,40
Siemens,7840.0,2007.5,40
SAP,7835.80000000003,2003.2,28
Nintendo,7834.19999999991,2007.1,37
Volkswagen,7834.0,2000.0,22
Colgate,7833.0,2013.0,49
Sony,7831.29999999998,2014.7,56
Cartier,7831.0,2015.5,58
eBay,7830.50000000002,2007.7,41
Accenture,7829.0,2008.5,39
Cartier,7828.99999999998,2014.8,57
Siemens,7828.0,2006.0,37
Danone,7827.00000000002,2012.7,48
Siemens,7826.79999999998,2011.2,44
Zara,7826.19999999995,2010.6,42
Siemens,7824.69999999996,2012.3,46
Sony,7824.60000000003,2015.2,58
Siemens,7819.40000000002,2007.4,40
Siemens,7818.90000000001,2006.1,37
L'Oréal,7817.89999999999,2009.3,40
Accenture,7817.59999999997,2007.8,42
IKEA,7817.0,2005.0,36
3M,7816.59999999991,2015.6,58
Siemens,7815.99999999997,2008.2,42
Ford,7815.50000000002,2011.7,44
Visa,7815.0,2017.0,64
Colgate,7814.00000000002,2012.9,49
AXA,7812.80000000005,2013.7,54
Nike,7812.60000000002,2002.2,26
Cartier,7812.40000000002,2015.6,59
Citi,7811.79999999996,2012.6,47
Nestlé,7810.79999999996,2013.6,53
Siemens,7809.8,2006.2,37
Gucci,7808.40000000003,2007.2,39
Visa,7808.20000000001,2016.9,64
Ford,7806.90000000008,2008.1,43
Accenture,7805.20000000002,2008.6,39
Morgan Stanley,7802.99999999991,2016.6,63
Nike,7802.0,2000.5,21
Visa,7801.4,2016.8,64
Siemens,7800.7,2006.3,37
Philips,7799.39999999995,2007.1,38
Siemens,7798.79999999999,2007.3,40
eBay,7798.70000000003,2008.3,41
Canon,7796.10000000004,2003.7,30
Siemens,7795.90000000003,2005.9,37
Accenture,7795.39999999995,2010.6,43
Goldman Sachs,7795.20000000006,2001.1,23
Colgate,7794.99999999999,2012.8,49
L'Oréal,7794.60000000001,2009.2,40
Visa,7794.6,2016.7,64
Cartier,7793.79999999999,2015.7,59
Kellogg's,7792.59999999995,2003.6,29
Siemens,7791.59999999999,2006.4,37
eBay,7791.2000000001,2009.4,41
Siemens,7790.20000000002,2011.3,44
Porsche,7789.80000000004,2014.7,57
Sony,7788.20000000002,2014.8,58
Visa,7787.79999999999,2016.6,64
Goldman Sachs,7786.40000000004,2012.2,44
HSBC,7786.20000000005,2003.2,29
Volkswagen,7784.40000000005,2000.1,22
Siemens,7782.99999999997,2010.8,44
Siemens,7782.5,2006.5,37
Allianz,7781.59999999993,2014.1,55
Cartier,7781.50000000002,2014.7,58
Accenture,7781.39999999999,2008.7,39
Visa,7781.0,2016.5,63
Citi,7780.00000000005,2011.8,44
Danone,7779.99999999996,2012.6,48
Hyundai,7779.20000000007,2012.2,45
Siemens,7778.20000000001,2007.2,40
adidas,7777.6000000001,2015.9,59
Morgan Stanley,7777.19999999979,2008.4,40
eBay,7776.99999999995,2007.6,41
Colgate,7776.00000000001,2012.7,49
Cartier,7775.20000000001,2015.8,59
SAP,7774.89999999995,2003.1,28
Visa,7774.20000000001,2016.4,63
Siemens,7773.40000000001,2006.6,37
Citi,7771.5,2012.5,47
L'Oréal,7771.29999999998,2009.1,40
Goldman Sachs,7770.99999999996,2003.8,31
Nissan,7768.89999999987,2014.1,56
Nike,7768.29999999996,2002.1,26
Ford,7767.99999999996,2011.6,44
Visa,7767.4,2016.3,63
Audi,7767.0,2013.0,50
Zara,7766.5,2010.5,42
Siemens,7764.3,2006.7,37
Siemens,7763.79999999999,2005.8,37
Nestlé,7763.5,2013.5,53
Sony,7763.29999999994,2015.1,58
Apple,7762.19999999995,2004.8,33
Visa,7760.6,2016.2,62
Volkswagen,7760.50000000009,2010.9,45
Nike,7759.40000000004,2000.6,21
Accenture,7757.60000000001,2008.8,39
Siemens,7757.59999999998,2007.1,39
Colgate,7756.99999999998,2012.6,49
Cartier,7756.59999999998,2015.9,60
Siemens,7755.2,2006.8,37
Visa,7753.79999999999,2016.1,61
Siemens,7753.59999999997,2011.4,44
IKEA,7753.50000000006,2004.9,34
Gucci,7752.69999999995,2007.1,40
Siemens,7752.50000000003,2008.3,42
Accenture,7752.40000000003,2007.7,42
Hermès,7752.09999999988,2013.1,52
Goldman Sachs,7748.19999999986,2011.9,43
L'Oréal,7748.0,2009.0,40
Visa,7747.0,2016.0,61
Siemens,7746.09999999999,2006.9,37
Sony,7745.09999999996,2014.9,58
Accenture,7743.0,2010.5,43
Philips,7741.0,2007.0,37
Harley-Davidson,7739.0,2006.0,38
Cartier,7738.0,2016.0,62
Colgate,7738.0,2012.5,48
Siemens,7737.0,2007.0,38
Harley-Davidson,7736.9,2006.1,38
Harley-Davidson,7734.8,2006.2,38
Volkswagen,7734.79999999998,2000.2,22
eBay,7734.59999999994,2008.4,41
Cartier,7733.99999999996,2014.6,57
Accenture,7733.79999999998,2008.9,39
Kellogg's,7733.5,2003.5,29
Adobe,7733.39999999987,2016.1,62
Danone,7733.0,2012.5,49
Starbucks,7732.80000000006,2016.2,63
Harley-Davidson,7732.7,2006.3,38
Facebook,7732.0,2013.0,51
Siemens,7731.70000000001,2005.7,37
Citi,7731.20000000004,2012.4,47
Nintendo,7731.0,2011.0,45
Harley-Davidson,7730.6,2006.4,38
Nintendo,7730.0,2007.0,39
Samsung,7729.20000000009,2001.7,23
Harley-Davidson,7728.5,2006.5,38
Goldman Sachs,7728.39999999997,2001.2,23
Siemens,7727.80000000004,2012.2,46
Harley-Davidson,7726.4,2006.6,38
Siemens,7724.50000000003,2010.7,44
Harley-Davidson,7724.3,2006.7,38
L'Oréal,7724.00000000002,2008.9,40
Nike,7724.0,2002.0,26
eBay,7723.5,2007.5,41
Harley-Davidson,7722.2,2006.8,38
3M,7721.0,2015.5,59
Ford,7720.5,2011.5,44
Harley-Davidson,7720.1,2006.9,38
Colgate,7719.00000000002,2012.4,48
Cartier,7718.90000000002,2016.1,63
Harley-Davidson,7718.0,2007.0,40
Ford,7717.79999999996,2008.2,43
Siemens,7717.0,2011.5,45
Nike,7716.79999999998,2000.7,21
Nestlé,7716.20000000004,2013.4,53
Amazon,7715.60000000013,2008.9,41
SAP,7714.0,2003.0,28
Nike,7710.50000000001,2001.9,24
AXA,7710.39999999991,2013.6,54
Accenture,7710.0,2009.0,41
Audi,7709.90000000005,2012.9,50
Canon,7709.79999999992,2003.6,30
Harley-Davidson,7707.10000000001,2007.1,41
Zara,7706.80000000005,2010.4,42
Morgan Stanley,7702.5,2016.5,64
Allianz,7702.0,2014.0,55
Sony,7702.0,2015.0,58
Porsche,7701.39999999992,2014.6,58
Colgate,7699.99999999999,2012.3,47
L'Oréal,7699.99999999999,2008.8,40
Cartier,7699.79999999999,2016.2,64
Harley-Davidson,7699.70000000004,2005.9,38
Siemens,7699.59999999997,2005.6,37
Gucci,7697.0,2007.0,41
Nike,7696.99999999999,2001.8,24
Harley-Davidson,7696.2,2007.2,41
Goldman Sachs,7692.69999999992,2012.1,44
Citi,7690.89999999998,2012.3,48
Accenture,7690.60000000005,2010.4,43
IKEA,7689.99999999997,2004.8,34
Siemens,7688.99999999994,2008.4,42
Accenture,7687.19999999994,2007.6,42
Accenture,7687.10000000002,2009.1,41
Cartier,7686.5,2014.5,57
Danone,7686.00000000004,2012.4,49
Harley-Davidson,7685.3,2007.3,41
Volkswagen,7685.20000000002,2000.3,22
Nike,7683.50000000001,2001.7,24
Colgate,7681.00000000001,2012.2,47
eBay,7680.89999999995,2009.3,41
Cartier,7680.70000000001,2016.3,64
Siemens,7680.40000000003,2011.6,45
Goldman Sachs,7679.50000000004,2003.7,31
Nintendo,7676.70000000008,2003.3,29
L'Oréal,7676.00000000001,2008.7,40
HSBC,7675.5999999999,2003.1,29
Citi,7674.9999999999,2011.9,44
Kellogg's,7674.40000000005,2003.4,29
Harley-Davidson,7674.39999999999,2007.4,41
Nike,7674.20000000002,2000.8,21
Ford,7673.00000000004,2011.4,45
eBay,7670.5,2008.5,40
adidas,7670.19999999995,2015.8,60
eBay,7670.00000000005,2007.4,42
Nike,7669.99999999999,2001.6,23
Nestlé,7668.89999999998,2013.3,53
Siemens,7667.5,2005.5,37
Nintendo,7666.10000000006,2011.1,45
Siemens,7665.99999999995,2010.6,44
Accenture,7664.19999999999,2009.2,41
Volkswagen,7663.99999999996,2010.8,45
Harley-Davidson,7663.5,2007.5,42
Colgate,7661.99999999998,2012.1,45
Goldman Sachs,7661.60000000003,2001.3,23
Cartier,7661.59999999998,2016.4,64
